0.336	1	1.99131	-0.484588	-0.0570862	
0.337	1	1.99131	-0.484608	-0.0576252	
0.338	1	1.99131	-0.484627	-0.0581642	
0.339	1	1.99131	-0.484646	-0.0587032	
0.34	1	1.99131	-0.484664	-0.0592423	
0.341	1	1.99131	-0.484681	-0.0597814	
0.342	1	1.99131	-0.484697	-0.0603206	
0.343	1	1.99131	-0.484713	-0.0608597	
0.344	1	1.99131	-0.484728	-0.0613989	
0.345	1	1.99131	-0.484742	-0.0619382	
0.346	1	1.99131	-0.484756	-0.0624774	
0.347	1	1.99131	-0.484768	-0.0630167	
0.348	1	1.99131	-0.484781	-0.063556	
0.349	1	1.99131	-0.484792	-0.0640953	
0.35	1	1.99131	-0.484803	-0.0646346	
0.351	1	1.99131	-0.484813	-0.065174	
0.352	1	1.99131	-0.484823	-0.0657133	
0.353	1	1.99131	-0.484831	-0.0662527	
0.354	1	1.99131	-0.484839	-0.0667921	
0.355	1	1.99131	-0.484847	-0.0673316	
0.356	1	1.99131	-0.484854	-0.067871	
0.357	1	1.99131	-0.48486	-0.0684105	
0.358	1	1.99131	-0.484865	-0.0689499	
0.359	1	1.99131	-0.484869	-0.0694894	
0.36	1	1.99131	-0.484873	-0.0700289	
0.361	1	1.99131	-0.484876	-0.0705684	
0.362	1	1.99131	-0.484879	-0.0711079	
0.363	1	1.99131	-0.484881	-0.0716474	
0.364	1	1.99131	-0.484882	-0.072187	
0.365	1	1.99131	-0.484882	-0.0727265	
0.366	1	1.99131	-0.484882	-0.0732661	
0.367	1	1.99131	-0.484881	-0.0738056	
0.368	1	1.99131	-0.48488	-0.0743452	
0.369	1	1.99131	-0.484877	-0.0748847	
0.37	1	1.99131	-0.484874	-0.0754243	
0.371	1	1.99131	-0.48487	-0.0759639	
0.372	1	1.99131	-0.484866	-0.0765034	
0.373	1	1.99131	-0.484861	-0.077043	
0.374	1	1.99131	-0.484855	-0.0775826	
0.375	1	1.99131	-0.484849	-0.0781221	
0.376	1	1.99131	-0.484841	-0.0786617	
